"Midascontactid","Createdat","Emailpermissionstatus","Cont.Acq.Src","Email.Src.First","Segment","Segmentsecondary","Email.Acq.Dt","Email.Pref.Ch.Dt","Entry.Point.List","Cont.Acq.Src2","Cont.Acq.Dte","Prod.Buy.Last","Prod.Buy.First","Prod.Buy.Accessories","Prod.Buy.All.In.One.Desktop","Prod.Buy.Desktop","Prod.Buy.Idc","Prod.Buy.Idpd","Prod.Buy.Laptop","Prod.Buy.Servers","Prod.Buy.Software","Prod.Buy.Thnkc","Prod.Buy.Thnkp","Prod.Buy.Warranties","Prod.Buy.Workstation","Prod.Buy.Android.Tablet","Prod.Buy.Windows.Tablet","Prod.Buy.Convertible","Prod.Buy.Android.Os","Prod.Buy.Gaming","Prod.Buy.Windows.Os","Prod.Buy.Gaming.Related","Country","Eml.Sent.Num","Eml.Sent.First.Ts","Eml.Sent.Last.Ts","Eml.Open.Num","Eml.Open.First.Ts","Eml.Open.Last.Ts","Eml.Click.Num","Eml.Click.First.Ts","Eml.Click.Last.Ts","Eml.Bounce.Last.Ts","Eml.Unsub.Last.Ts","Eml.Spam.Last.Ts","Email.Domain","Em.Pref.Status","Em.Pref.Dte","Invalid.Email.Dte","Em.Spamclplt.Dte"
"1038938448","6/24/2019","U","OOBWIN15","","CON","","NA","6/23/2019","|OOBWIN1506|","OOBWIN15","6/23/2019","6/23/2019","6/23/2019","NA","NA","NA","NA","6/23/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","6","6/24/2019","12/24/2019","1","12/25/2019","12/25/2019","0","NA","NA","NA","NA","NA","gmail.com","U","6/23/2019","NA","NA"
"1038947108","6/24/2019","I","HYBORD15","HYBORD15","CON","","6/23/2019","6/24/2019","|HYBORD1502|SAPCRMSHIP120501|","HYBORD15","6/23/2019","6/24/2019","6/23/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","6/24/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","6/24/2019","6/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","6/23/2019","6/25/2019","NA"
"1041959888","9/18/2019","I","HYBRIS15","HYBRIS15","CON","","9/17/2019","9/17/2019","|HYBRIS1506|","HYBRIS15","9/17/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","158mail.cn","I","9/17/2019","NA","NA"
"1039782651","8/11/2019","U","OOBWIN15","","CON","","NA","8/10/2019","|OOBWIN1506|","OOBWIN15","8/10/2019","8/10/2019","8/10/2019","NA","NA","NA","NA","8/10/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","U","8/10/2019","NA","NA"
"1039764351","8/11/2019","I","HYBRIS15","HYBRIS15","CON","","8/10/2019","8/10/2019","|HYBRIS1506|","HYBRIS15","8/10/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","hotmali.cn","I","8/10/2019","NA","NA"
"1046890479","3/1/2020","I","OOBWIN15","OOBWIN15","CON","","3/1/2020","3/1/2020","|OOBWIN1506|","OOBWIN15","3/1/2020","3/1/2020","3/1/2020","NA","NA","NA","NA","3/1/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","I","3/1/2020","NA","NA"
"1044982712","12/26/2019","I","OOBWIN15","OOBWIN15","CON","","12/25/2019","12/25/2019","|OOBWIN1506|","OOBWIN15","12/25/2019","12/25/2019","12/25/2019","NA","NA","NA","NA","12/25/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","12/26/2019","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","hotmail.com","I","12/25/2019","NA","NA"
"1041453547","9/6/2019","I","OOBWIN15","OOBWIN15","CON","","9/5/2019","9/5/2019","|OOBWIN1506|","OOBWIN15","9/5/2019","9/5/2019","9/5/2019","NA","NA","NA","NA","9/5/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","5","9/6/2019","12/24/2019","1","9/7/2019","9/7/2019","0","NA","NA","NA","NA","NA","yahoo.com","I","9/5/2019","NA","NA"
"1038142721","4/29/2019","U","OOBWIN15","","CON","","NA","4/28/2019","|OOBWIN1506|","OOBWIN15","4/28/2019","4/28/2019","4/28/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4/28/2019","US","15","4/29/2019","5/21/2019","11","4/30/2019","5/20/2019","3","5/13/2019","5/20/2019","NA","NA","NA","hotmail.com","U","4/28/2019","NA","NA"
"1038312151","5/27/2019","U","COMAPS16","","CON","","NA","5/25/2019","|COMAPS1603|HYBORD1502|HYBRIS1506|OOBWIN1506|SAPCRMSHIP120501|","COMAPS16","5/11/2019","5/25/2019","5/11/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","5/25/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","7/19/2019","7/19/2019","1","7/19/2019","7/19/2019","1","7/19/2019","7/19/2019","NA","NA","NA","gmail.com","U","5/25/2019","NA","NA"
"1045223974","1/1/2020","U","OOBWIN15","","CON","","NA","12/31/2019","|OOBWIN1506|","OOBWIN15","12/31/2019","12/31/2019","12/31/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","12/31/2019","NA","NA"
"1043698511","11/25/2019","I","CROWDS19","CROWDS19","CON","","11/25/2019","11/25/2019","|CROWDS1902|HYBRIS1506|","CROWDS19","11/25/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","16","12/7/2019","2/20/2020","7","2/6/2020","2/20/2020","2","2/6/2020","2/13/2020","NA","NA","NA","gmail.com","I","11/25/2019","NA","NA"
"1043305499","11/12/2019","I","OOBWIN15","OOBWIN15","CON","","11/12/2019","11/12/2019","|OOBWIN1506|","OOBWIN15","11/12/2019","11/12/2019","11/12/2019","NA","NA","NA","NA","11/12/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","30","11/12/2019","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","11/12/2019","NA","NA"
"1038362821","5/15/2019","I","OOBWIN15","OOBWIN15","CON","","5/14/2019","5/14/2019","|OOBWIN1506|","OOBWIN15","5/14/2019","5/14/2019","5/14/2019","NA","5/14/2019","NA","5/14/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","13","5/16/2019","2/7/2020","5","5/16/2019","1/31/2020","1","9/18/2019","9/18/2019","NA","NA","NA","gmail.com","I","5/14/2019","NA","NA"
"1042052285","9/21/2019","U","OOBWIN15","","CON","","NA","9/20/2019","|OOBWIN1506|","OOBWIN15","9/20/2019","9/20/2019","9/20/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","46","11/25/2019","2/20/2020","2","12/3/2019","12/7/2019","0","NA","NA","NA","NA","NA","gmail.com","U","9/20/2019","NA","NA"
"1043286608","11/11/2019","I","OOBWIN15","OOBWIN15","CON","","11/11/2019","11/11/2019","|OOBWIN1506|","OOBWIN15","11/11/2019","11/11/2019","11/11/2019","NA","NA","NA","NA","11/11/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","31","11/11/2019","2/12/2020","2","11/26/2019","11/26/2019","0","NA","NA","NA","NA","NA","gmail.com","I","11/11/2019","NA","NA"
"1042430030","10/4/2019","U","OOBWIN15","","CON","","NA","10/3/2019","|OOBWIN1506|","OOBWIN15","10/3/2019","10/3/2019","10/3/2019","NA","NA","NA","NA","10/3/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","10/4/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","10/3/2019","NA","NA"
"1039945210","8/17/2019","I","OOBWIN15","OOBWIN15","CON","","8/16/2019","8/16/2019","|OOBWIN1506|","OOBWIN15","8/16/2019","8/16/2019","8/16/2019","NA","NA","NA","NA","8/16/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","29","11/25/2019","2/20/2020","3","12/30/2019","2/17/2020","0","NA","NA","NA","NA","NA","gmail.com","I","8/16/2019","NA","NA"
"1046566402","2/21/2020","U","OOBWIN15","","CON","","NA","2/16/2020","|OOBWIN1506|","OOBWIN15","2/16/2020","2/16/2020","2/16/2020","NA","2/16/2020","NA","2/16/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","me.com","U","2/16/2020","NA","NA"
"1042410513","10/3/2019","U","OOBWIN15","","CON","","NA","10/2/2019","|OOBWIN1506|","OOBWIN15","10/2/2019","10/2/2019","10/2/2019","NA","NA","NA","NA","10/2/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","81","10/4/2019","2/20/2020","6","10/4/2019","2/14/2020","1","12/4/2019","12/4/2019","NA","NA","NA","msn.com","U","10/2/2019","NA","NA"
"1039341227","7/18/2019","I","HYBRIS15","HYBRIS15","CON","","7/18/2019","7/18/2019","|HYBRIS1506|","HYBRIS15","7/18/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","74","7/18/2019","11/30/2019","3","7/19/2019","10/16/2019","0","NA","NA","NA","NA","NA","gmail.com","I","7/18/2019","NA","NA"
"1044100750","12/6/2019","I","OOBWIN15","OOBWIN15","CON","","12/6/2019","12/6/2019","|OOBWIN1506|","OOBWIN15","12/6/2019","12/6/2019","12/6/2019","NA","NA","NA","NA","12/6/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","7","12/6/2019","1/13/2020","3","12/6/2019","12/9/2019","1","12/6/2019","12/6/2019","NA","NA","NA","att.net","I","12/6/2019","NA","NA"
"1046864845","2/29/2020","I","OOBWIN15","OOBWIN15","CON","","2/29/2020","2/29/2020","|OOBWIN1506|","OOBWIN15","2/29/2020","2/29/2020","2/29/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","I","2/29/2020","NA","NA"
"1043418650","11/19/2019","U","OOBWIN15","","CON","","NA","11/12/2019","|OOBWIN1506|","OOBWIN15","11/12/2019","11/12/2019","11/12/2019","NA","NA","NA","NA","11/12/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","mail.ru","U","11/12/2019","NA","NA"
"1040123669","8/23/2019","U","OOBWIN15","","CON","","NA","8/22/2019","|OOBWIN1506|","OOBWIN15","8/22/2019","8/22/2019","8/22/2019","NA","NA","8/22/2019","NA","NA","NA","NA","NA","8/22/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","33","11/25/2019","2/20/2020","25","12/24/2019","2/18/2020","0","NA","NA","NA","NA","NA","npsok.org","U","8/22/2019","NA","NA"
"1044220626","12/9/2019","U","OOBWIN15","","CON","","NA","12/8/2019","|OOBWIN1506|","OOBWIN15","12/8/2019","12/8/2019","12/8/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","U","12/8/2019","NA","NA"
"1043120539","11/1/2019","U","OOBWIN15","","CON","","NA","10/31/2019","|OOBWIN1506|","OOBWIN15","10/31/2019","10/31/2019","10/31/2019","NA","NA","10/31/2019","10/31/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","CA","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.ca","U","10/31/2019","NA","NA"
"1042922234","10/23/2019","U","OOBWIN15","","CON","","NA","10/21/2019","|OOBWIN1506|","OOBWIN15","10/21/2019","10/21/2019","10/21/2019","NA","NA","NA","NA","10/21/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","10/21/2019","NA","NA"
"1039905388","8/16/2019","I","HYBRIS15","HYBRIS15","CON","","8/16/2019","8/16/2019","|HYBRIS1506|","HYBRIS15","8/16/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","hotmali.cn","I","8/16/2019","NA","NA"
"1038311337","5/11/2019","I","NETMINNG","NETMINNG","CON","","5/11/2019","5/11/2019","|IGNONE20121024|","NETMINNG","5/11/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","hotmail.com","I","5/11/2019","NA","NA"
"1038387103","5/17/2019","I","OOBWIN15","OOBWIN15","CON","","5/16/2019","5/16/2019","|OOBWIN1506|","OOBWIN15","5/16/2019","5/16/2019","5/16/2019","NA","NA","NA","NA","5/16/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","8","5/17/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","I","5/16/2019","NA","NA"
"1046947797","3/4/2020","U","SAPCRMSH","","CON","","NA","3/11/2020","|OOBWIN1506|SAPCRMSHIP120501|","SAPCRMSH","3/2/2020","3/11/2020","3/1/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","3/2/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","aol.com","U","3/4/2020","NA","NA"
"1044627771","12/16/2019","I","OOBWIN15","OOBWIN15","CON","","12/16/2019","12/16/2019","|OOBWIN1506|","OOBWIN15","12/16/2019","12/16/2019","12/16/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","12/16/2019","1/13/2020","1","12/17/2019","12/17/2019","0","NA","NA","NA","NA","NA","gmail.com","I","12/16/2019","NA","NA"
"1043266627","11/21/2019","U","HYBRIS15","","CON","","NA","11/20/2019","|HYBORD1502|HYBRIS1506|OOBWIN1506|SAPCRMSHIP120501|","HYBRIS15","11/9/2019","11/20/2019","11/9/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11/15/2019","NA","NA","NA","NA","NA","11/20/2019","NA","NA","CA","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","11/20/2019","NA","NA"
"1045195925","12/31/2019","U","OOBWIN15","","CON","","NA","12/30/2019","|OOBWIN1506|","OOBWIN15","12/30/2019","12/30/2019","12/30/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","U","12/30/2019","NA","NA"
"1041994060","9/26/2019","I","HYBRIS15","HYBRIS15","CON","","9/25/2019","9/25/2019","|HYBRIS1506|","HYBRIS15","9/18/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","digatus.de","I","9/25/2019","NA","NA"
"1045123204","12/28/2019","I","OOBWIN15","OOBWIN15","CON","","12/28/2019","12/28/2019","|OOBWIN1506|","OOBWIN15","12/28/2019","12/28/2019","12/28/2019","NA","NA","NA","NA","12/28/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","12/28/2019","1/13/2020","2","1/6/2020","1/16/2020","0","NA","NA","NA","NA","NA","hotmail.com","I","12/28/2019","NA","NA"
"1018468905","3/11/2020","I","OOBWIN15","OOBWIN15","CON","","3/11/2020","3/11/2020","|OOBWIN1506|RI6 PERMISSION|","OOBWIN15","1/6/2017","3/11/2020","1/6/2017","NA","NA","1/6/2017","1/6/2017","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","44","1/6/2017","9/8/2018","13","1/6/2017","9/9/2018","2","1/15/2017","4/15/2017","NA","NA","9/9/2018","yahoo.com","O","9/9/2018","NA","NA"
"1040177709","8/26/2019","I","HYBRIS15","HYBRIS15","CON","","8/25/2019","8/25/2019","|HYBRIS1506|","HYBRIS15","8/25/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","hotmali.cn","I","8/25/2019","8/27/2019","NA"
"1039650913","8/5/2019","I","OOBWIN15","OOBWIN15","CON","","8/4/2019","8/4/2019","|OOBWIN1506|","OOBWIN15","8/4/2019","8/4/2019","8/4/2019","NA","NA","NA","NA","8/4/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","5","8/5/2019","12/24/2019","1","8/12/2019","9/1/2019","0","NA","NA","NA","NA","NA","aol.com","I","8/4/2019","NA","NA"
"1042069282","9/22/2019","U","OOBWIN15","","CON","","NA","9/22/2019","|OOBWIN1506|","OOBWIN15","9/22/2019","9/22/2019","9/22/2019","NA","NA","NA","NA","9/22/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","9/22/2019","NA","NA"
"1044024137","12/4/2019","I","OOBWIN15","OOBWIN15","CON","","12/4/2019","12/4/2019","|OOBWIN1506|","OOBWIN15","12/4/2019","12/4/2019","12/4/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","7","12/4/2019","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","I","12/4/2019","NA","NA"
"1042617949","10/8/2019","I","OOBWIN15","OOBWIN15","CON","","10/9/2019","10/9/2019","|OOBWIN1506|","OOBWIN15","10/9/2019","10/9/2019","10/9/2019","NA","NA","NA","NA","10/9/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","35","10/8/2019","1/13/2020","0","NA","NA","0","NA","NA","NA","NA","NA","hotmail.com","I","10/9/2019","NA","NA"
"1041983909","9/18/2019","I","ADBEMA19","ADBEMA19","CON","","9/18/2019","9/18/2019","|ADBEMA1906|","ADBEMA19","9/18/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","59","9/18/2019","2/20/2020","23","9/18/2019","2/17/2020","4","10/11/2019","1/20/2020","NA","NA","NA","gmail.com","I","9/18/2019","NA","NA"
"1041985521","9/18/2019","I","OOBWIN15","OOBWIN15","CON","","9/18/2019","9/18/2019","|OOBWIN1506|","OOBWIN15","9/18/2019","9/18/2019","9/18/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","9/18/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","38","9/18/2019","1/13/2020","6","9/29/2019","10/31/2019","0","NA","NA","NA","NA","NA","outlook.com","I","9/18/2019","NA","NA"
"1039050246","7/1/2019","I","OOBWIN15","OOBWIN15","CON","","6/30/2019","6/30/2019","|OOBWIN1506|","OOBWIN15","6/30/2019","6/30/2019","6/30/2019","NA","NA","NA","NA","6/30/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","4","7/1/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","charter.net","I","6/30/2019","NA","NA"
"1043772109","11/28/2019","I","OOBWIN15","OOBWIN15","CON","","11/28/2019","11/28/2019","|OOBWIN1506|","OOBWIN15","11/28/2019","11/28/2019","11/28/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11/28/2019","NA","NA","US","21","11/28/2019","2/14/2020","1","12/3/2019","12/9/2019","1","12/9/2019","12/9/2019","NA","NA","NA","gmail.com","I","11/28/2019","NA","NA"
"1042861698","10/21/2019","U","OOBWIN15","","CON","","NA","10/17/2019","|OOBWIN1506|","OOBWIN15","10/17/2019","10/17/2019","10/17/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","10/17/2019","NA","NA"
"1039592582","8/2/2019","U","OOBWIN15","","CON","","NA","8/1/2019","|OOBWIN1506|","OOBWIN15","8/1/2019","8/1/2019","8/1/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","hotmail.com","U","8/1/2019","NA","NA"
"1044988587","12/26/2019","U","OOBWIN15","","CON","","NA","12/25/2019","|OOBWIN1506|","OOBWIN15","12/25/2019","12/25/2019","12/25/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","U","12/25/2019","NA","NA"
"1044010169","12/4/2019","U","SAPCRMSH","","CON","","NA","12/1/2019","|SAPCRMSHIP120501|","SAPCRMSH","12/1/2019","12/1/2019","11/30/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","12/15/2019","1/16/2020","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","U","12/1/2019","NA","NA"
"1039574884","8/1/2019","U","OOBWIN15","","CON","","NA","7/31/2019","|OOBWIN1506|","OOBWIN15","7/31/2019","7/31/2019","7/31/2019","NA","NA","NA","NA","7/31/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","3","8/1/2019","12/24/2019","1","11/26/2019","11/26/2019","0","NA","NA","NA","NA","NA","gmail.com","U","7/31/2019","NA","NA"
"1043154392","11/2/2019","I","OOBWIN15","OOBWIN15","CON","","11/2/2019","11/2/2019","|OOBWIN1506|","OOBWIN15","11/2/2019","11/2/2019","11/2/2019","NA","NA","NA","NA","11/2/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","31","11/2/2019","2/3/2020","0","NA","NA","1","11/28/2019","11/28/2019","NA","NA","NA","hotmail.com","I","11/2/2019","NA","NA"
"1038891424","6/21/2019","I","OOBWIN15","OOBWIN15","CON","","6/18/2019","6/18/2019","|OOBWIN1506|","OOBWIN15","6/18/2019","6/18/2019","6/18/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","7","6/21/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","yahoo.com","I","6/18/2019","NA","NA"
"1038809850","6/15/2019","I","OOBWIN15","OOBWIN15","CON","","6/14/2019","6/14/2019","|OOBWIN1506|","OOBWIN15","6/14/2019","6/14/2019","6/14/2019","NA","NA","NA","NA","6/14/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","I","6/14/2019","NA","NA"
"1046982757","3/6/2020","U","OOBWIN15","","CON","","NA","3/5/2020","|OOBWIN1506|","OOBWIN15","3/5/2020","3/5/2020","3/5/2020","NA","NA","NA","NA","3/5/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","gmail.com","U","3/5/2020","NA","NA"
"1047040804","3/8/2020","I","OOBWIN15","OOBWIN15","CON","","3/8/2020","3/8/2020","|OOBWIN1506|","OOBWIN15","3/8/2020","3/8/2020","3/8/2020","NA","NA","NA","NA","3/8/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","yahoo.com","I","3/8/2020","NA","NA"
"1044124379","12/9/2019","U","SAPCRMSH","","CON","","NA","12/10/2019","|SAPCRMSHIP120501|","SAPCRMSH","12/6/2019","12/10/2019","12/5/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","12/9/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","5","12/12/2019","1/8/2020","4","12/12/2019","1/8/2020","1","1/6/2020","1/6/2020","NA","NA","NA","marcusmillichap.com","U","12/10/2019","NA","NA"
"1041420209","9/5/2019","U","OOBWIN15","","CON","","NA","9/4/2019","|OOBWIN1506|","OOBWIN15","9/4/2019","9/4/2019","9/4/2019","NA","NA","NA","NA","9/4/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","33","11/25/2019","2/20/2020","3","12/24/2019","1/29/2020","0","NA","NA","NA","NA","NA","twc.com","U","9/4/2019","NA","NA"
"1044874665","12/24/2019","U","OOBWIN15","","CON","","NA","12/23/2019","|OOBWIN1506|","OOBWIN15","12/23/2019","12/23/2019","12/23/2019","NA","NA","NA","NA","12/23/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","1","12/31/2019","1/15/2020","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","12/23/2019","NA","NA"
"1045368170","1/7/2020","U","OOBWIN15","","CON","","NA","1/6/2020","|OOBWIN1506|","OOBWIN15","1/6/2020","1/6/2020","1/6/2020","NA","NA","NA","NA","1/6/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","1/6/2020","NA","NA"
"1042051917","9/21/2019","U","OOBWIN15","","CON","","NA","9/20/2019","|OOBWIN1506|","OOBWIN15","9/20/2019","9/20/2019","9/20/2019","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","US","2","11/25/2019","12/24/2019","0","NA","NA","0","NA","NA","NA","NA","NA","gmail.com","U","9/20/2019","NA","NA"
"1045828509","1/16/2020","U","OOBWIN15","","CON","","NA","1/15/2020","|OOBWIN1506|","OOBWIN15","1/15/2020","1/15/2020","1/15/2020","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1/15/2020","NA","NA","US","3","1/27/2020","2/14/2020","0","NA","NA","0","NA","NA","NA","NA","NA","outlook.com","U","1/15/2020","NA","NA"
